Text,Category
"ఆడవారు ఆడవారు గానే ఉండాలి, పురుషులు పురుషులు గానే ఉండాలి, ఈ మధ్య లింగాలను మార్చుకోవడం అనుసరణ కాదు.",Transphobia
ఈసారి స్పిన్నర్లు..!,None of the categories
లాలూ కుటుంబ ఆస్తులపై రెండో రోజూ ఐటీ దాడులు,None of the categories
రాజకీయాల్లోకి వచ్చేందుకు సిద్ధంగా ఉన్న సుమన్,None of the categories
"నేను ట్రాన్స్‌జెండర్లను ప్రేమించను, వారు మనకు అప్రకృతిగా అనిపించడం వల్ల నాకు భయమే.",Transphobia
నేపాల్‌కు వంద కోట్ల వంద నోట్లు,None of the categories
బాహుబలికి ఘోర అవమానం,None of the categories
ట్రాన్స్‌జెండర్‌లు మన కుటుంబ సంస్కారాలను కేడు చేస్తున్నారు.,Transphobia
"గేలులలో స్వలింగ సంపర్కులు విధేయత్వాన్ని ఉంచి, వారిని సమాజం నుంచి దూరం చేస్తాయి.""",Homophobia
రైల్వే శాఖ..బంపర్ ఆఫర్,None of the categories
"మీరు మన సమాజ స్వీకరించలేని ఒక విషయం, మీరు మీ స్వంత లోకాన్ని సృష్టించుకోవాలి.",Transphobia
గో రక్షకులపై వీహెచ్‌పీ సంచలన నిర్ణయం,None of the categories
స్వలింగ సంపర్క వ్యక్తుల మీద ప్రజాల ద్వేషం సరైనది,Homophobia
"అతనికి మగ కావాలి అని చెప్పకూడదు, అతను మగ కాదు.",Transphobia
ట్రాన్స్‌జెండర్‌లను మీరు గౌరవించాలని ఉందా?,Transphobia
పురుషులు కాకుండా మహిళలు ఒకరితో ఒకరు ప్రేమించడం తప్పు.,Homophobia
విస్తరణ బాటలో విఐపి క్లోతింగ్‌,None of the categories
మీరు స్వలింగ సంపర్కులు అంగీకరించడానికి మీరు ఎంత దీనిని తప్పించారు?,Homophobia
ట్రాన్స్‌జెండర్ వ్యక్తులు ప్రకృతి నియమాలను భంగిస్తున్నారు. దీన్ని అనుమతిస్తే అది మన భవిష్యత్తు చల్లగా ఉంది.,Transphobia
ఆమె కూడా ఏమో తప్పు చేస్తుందని అనిపిస్తుంది,Homophobia
స్వలింగ సంపర్కులు ప్రాణాలను స్పందించటానికి ఉపయోగపడే విధానంగా వుంటాయి.,None of the categories
"నేను మీరిని అనుసరించలేదు, స్వలింగ సంపర్కులు అస్వాభావికమైనవి.",Homophobia
