Text,Category
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಚಿಕಿತ್ಸೆಗೆ ಅಗತ್ಯವಿದೆ ಎಂದು ನನ್ನ ನಂಬಿಕೆ, ಅವರ ಆಚರಣೆ ಸಾಮಾನ್ಯವಲ್ಲ.",Transphobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಧರ್ಮವನ್ನು ಭಂಗಪಡಿಸುವುದು, ಅವರ ಆಚರಣೆ ಅಸ್ವೀಕಾರ್ಯವಾಗಿದೆ.",Transphobia
ನೀವು ಗೇಗೆ ಯೋಗ್ಯರೇ ಅಥವಾ ನೀವು ಬಾಲ್ಯವನ್ನು ಕಳೆದುಕೊಂಡಿದ್ದೀರಿ ಆದರೆ ನೀವು ಸಲಿಂಗಕಾಮಿ ಆಗುವುದೇಕೆ?,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳಿಗೆ ಜನಸಾಮಾನ್ಯರ ಬೈಕೇಡಿಗೆ ಎದುರು ಮುಖವಾಗಿ ನಿಂತಿದ್ದೇಕೆ,Homophobia
"ಹೋಮೋಸೆಕ್ಸ್ಯುಯಲ್ಸ್ ಸಾಮಾಜಿಕ ಸ್ಥಿತಿಗೆ ಬಹು ದೊಡ್ಡ ಬೇಲಿಯಲ್ಲಿದ್ದಾರೆ, ಅವರನ್ನು ಪ್ರಮುಖ ಸಂಸ್ಥೆಗಳು ಅಪೇಕ್ಷಿಸಬಾರದು.",Homophobia
ಒಸಾಮ' ಎಂದು ನಿಂದಿಸಿದ್ದ ಆಸ್ಟ್ರೇಲಿಯಾ ಕ್ರಿಕೆಟಿಗ: ಮೊಹೀನ್ ಅಲಿ ಗಂಭೀರ ಆರೋಪ,None of the categories
ಅವನು ನನ್ನನ್ನು ಸಲಿಂಗಕಾಮಿಯನ್ನಾಗಿ ಪರಿವರ್ತಿಸಿದ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳ ಜೀವನ ವಿಧಾನಗಳು ಸಾಧಾರಣ ಸಮಾಜದಿಂದ ಭಿನ್ನವಾಗಿವೆ,Homophobia
`ವಜ್ರ' ಸಿನಿಮಾದ ಬೀಚ್​ ಸಾಂಗ್​ ಬಿಡುಗಡೆ: ಧನುಷ್ಕೋಟಿಯಲ್ಲಿ ಆಗಿತ್ತು ಥ್ರಿಲ್ಲಿಂಗ್ ಅನುಭವ!,None of the categories
KGF Movie: ಯಾರ್ರೀ ಅದು 'ಕೆಜಿಎಫ್​' ತಂಗಂ ಜೀವನದ ಕಥೆ ಎಂದಿದ್ದು?; ಸಿನಿಮಾ ನೋಡಿದ ಅಭಿಮಾನಿಗಳು ಫುಲ್​ ಗರಂ,None of the categories
ಚಾಮುಂಡೇಶ್ವರಿಯಲ್ಲಿ ಆಗಲಿದೆಯಾ ದಚ್ಚು-ಕಿಚ್ಚನ ಸ್ನೇಹದ ದರ್ಶನ?,None of the categories
18 ವರ್ಷಗಳ ಹಿಂದಿನ `ಓ ಪ್ರೇಮವೇ' ಅಲ್ಲ: ರವಿಮಾಮನ ಅಭಿಮಾನಿ ಮೊಗ್ಗಿನ ಮನಸ್ಸಿನ ಮನೋಜ್ ಅಭಿನಯದ ಸಿನಿಮಾ,None of the categories
"ಅವನು ಸಲಿಂಗಕಾಮಿ ಎಂಬುದನ್ನು ಕೇಳಿದ ಮೇಲೆ, ನಾನು ಅವನನ್ನು ಬಹಳ ದಿನಗಳವರೆಗೆ ನೋಡಿದ್ದೇನೆ",Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಯಾವುದೇ ಧರ್ಮದಲ್ಲಿ ಸ್ವೀಕರಿಸಲ್ಪಡುವುದಿಲ್ಲ,Homophobia
ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ಗಳ ಪ್ರೇಮ ನನ್ನನ್ನು ಅಸಹ್ಯ ಪಡಿಸುತ್ತದೆ.,Homophobia
`ಸೂಯಿ ಧಾಗ'ಸಿನಿಮಾ: ಪ್ರಚಾರಕ್ಕೆ ಅನುಷ್ಕಾ-ವರುಣ್​ ಆಯ್ಕೆ ಮಾಡಿಕೊಂಡಿದ್ದು ವಿಭಿನ್ನ ಮಾರ್ಗ..!,None of the categories
ನಟಸಾರ್ವಭೌಮ'ನಿಗೆ ಮಿಸ್​ ಆಯ್ತು 'ಸಂತೋಷ': ಪವರ್​ ಸ್ಟಾರ್​ಗೂ ಇದು ಬೇಸರದ ಶಾಕ್​..!,None of the categories
ಅವಳು ದ್ವಿಲಿಂಗಿ ಎಂದು ಮಾತ್ರ ಹೇಳುತ್ತಿದ್ದಾಳೆ ಏಕೆಂದರೆ ಅವಳು ಗಮನ ಸೆಳೆಯಲು ಪ್ರಯತ್ನಿಸುತ್ತಿದ್ದಾಳೆ!,None of the categories
"ಲಿಂಗಾಯತ ಶೋಷಣೆಯಲ್ಲ, ಅದು ಒಂದು ಆರೋಗ್ಯ ಸ್ಥಿತಿ",None of the categories
ನೀವು ಸಲಿಂಗಕಾಮಿಗಳಾಗಲು ನೀವು ಯಾವ ತಪ್ಪು ಮಾಡಬೇಕು?,Homophobia
ನೀವು ಹೋಮೋಸೆಕ್ಸುಯಲ್ ಆಗುವುದೇಕೆ ಮತ್ತು ನಿಮ್ಮ ಜೀವನವನ್ನು ಕೇಡಿಗೆ ಒಯ್ಯುವುದೇಕೆ?,Homophobia
ಹೈದರಾಬಾದ್: ಸಕಲ ಸರ್ಕಾರಿ ಗೌರವಗಳೊಂದಿಗೆ ನಂದಮೂರಿ ಹರಿಕೃಷ್ಣ ಅಂತ್ಯಕ್ರಿಯೆ,None of the categories
ಲಿಂಗಾಯತದಲ್ಲಿ ಒಂದು ಹೆಣ್ಣು ಮತ್ತೊಂದು ಗಂಡು ಇರುವುದು ಸಾಮಾನ್ಯವಲ್ಲ,Transphobia
"ಬ್ಲಾಕ್​ಬೋರ್ಡ್​ ಬದಿಗಿಡಿ, ಮೈಕ್ರೋಸಾಫ್ಟ್​ ವೈಟ್​ಬೋರ್ಡ್​ ಬಳಸಿ!",None of the categories
ನಾನು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗೆ ನನ್ನ ಮಗನಿಗೆ ಅರಿಕೆ ಮಾಡಲು ಬಿಡುವುದಿಲ್ಲ.,Transphobia
ಈ ಸಲಿಂಗಕಾಮಿ ಜನರು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಸ್ಥಳ ಪಡೆಯಬೇಕಾಗಿಲ್ಲ.,Homophobia
ಭಾರತ-ಇಂಗ್ಲೆಂಡ್ ಟೆಸ್ಟ್​​: ಆಂಗ್ಲರ 8 ವಿಕೆಟ್ ಪತನ; ಆದರೂ 233 ರನ್​ಗಳ ಮುನ್ನಡೆ,None of the categories
ಅವರು ಸಮಾಜದ ನಿಯಮಗಳನ್ನು ಮೀರಿದವರು ಮತ್ತು ಅವರು ನಮ್ಮ ನಿಯಮಗಳನ್ನು ಹಿಂದೂಳಿಸುತ್ತಾರೆ.,Transphobia
CHRISTMAS 2018: ಕ್ರಿಸ್ಮಸ್​ ಸಂಭ್ರಮದಲ್ಲಿ ಸಿನಿ ಹಾಗೂ ಕ್ರೀಡಾ ಜಗತ್ತಿನ ಪ್ರಮುಖರು..!,None of the categories
ನನ್ನ ಸಲಿಂಗಕಾಮಿ ಸ್ನೇಹಿತರು ನನಗೆ ಸಲಿಂಗಕಾಮಿಯಾಗಲು ಉತ್ಸುಕರಾಗಿದ್ದಾರೆ,None of the categories
"ಲಿಂಗಾಯತ ಜೀವನವು ಸುಂದರ ಸಂಗತಿ, ಎಲ್ಲರಿಗೂ ಗೌರವ ತರಬೇಕು",None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಅಥವಾ ಲೆಸ್ಬಿಯನ್ನರು ನಿಜವಾಗಿಯೂ ಪ್ರೀತಿಸಲು ಸಾಮರ್ಥರಾಗಿದ್ದಾರೆಯೇ?,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಮಹಿಳೆಗೆ ಗರ್ಭಧಾರಣೆ ಸಾಧ್ಯವಾಗಲು ಅವಳು ನೆನಪುಗೊಳಿಸಲು ಪ್ರಯತ್ನಿಸುವುದು ಅಸ್ವಸ್ಥ.,Transphobia
ನಾನು ನನ್ನ ಮಗುವಿಗೆ ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಶಿಕ್ಷಕರನ್ನು ಒಪ್ಪುವುದಿಲ್ಲ.,Transphobia
"ಆ ಸಲಿಂಗಕಾಮಿಗಳನ್ನು ಗೌರವಿಸುವುದು ಏಕೆಂದರೆ, ಅವರು ಯಾವುದೇ ದೇವರನ್ನು ನಂಬುವುದಿಲ್ಲ.",Homophobia
"ನೀವು ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದರೆ, ನೀವು ಯಾವುದೇ ಧರ್ಮದಲ್ಲಿ ಸ್ಥಾನವನ್ನು ಪಡೆಯಲು ಅರ್ಹರಲ್ಲ",Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಹೊಂದಿಕೊಳ್ಳುವ ಪ್ರೀತಿ ಅಸ್ವಾಭಾವಿಕ,Homophobia
ಲೆಸ್ಬಿಯನ್ ಮತ್ತು ಗೇ ಗಳು ದೈಹಿಕ ಹಾಗೂ ಮಾನಸಿಕ ಅಸ್ತಿತ್ವದ ಆಂತರಿಕ ಅಡಚಣೆಗೆ ಕಾರಣ.,None of the categories
ನೀವು ಸಲಿಂಗಕಾಮಿಗಳಾಗಿ ಹೋದರೆ ನಿಮ್ಮ ಜೀವನದಲ್ಲಿ ಪರಿವರ್ತನೆ ನಡೆಯುತ್ತದೆ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಯಾವುದೇ ಧರ್ಮಕ್ಕೇ ಅನುಸರಣೆಗೆ ಯೋಗ್ಯವಲ್ಲ,Transphobia
"ಏಷ್ಯನ್ ಗೇಮ್ಸ್​ 2018: 14ನೇ ದಿನದಲ್ಲಿ ಭಾರತಕ್ಕೆ 2 ಚಿನ್ನ, 1 ಬೆಳ್ಳಿ-ಕಂಚು",None of the categories
ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಸಮಾಜದ ಒಂದು ಸೌಭಾಗ್ಯ ಎಂದು ನಂಬುತ್ತೇವೆ.,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ನಮ್ಮ ಸಮಾಜದ ವಿಕಾಸಕ್ಕೆ ಅಡ್ಡಿವಾಗಿರುವ ವ್ಯಕ್ತಿಗಳು,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಮತ್ತು ಲೆಸ್ಬಿಯನ್ನರು ಅವರ ಸೇರಿಕೆಗೆ ಅನುಗುಣವಾಗಿ ಬದಲಾಗುವುದು ಸಾಧ್ಯವಿಲ್ಲ.,Homophobia
"ನೀವು ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದರೆ, ನೀವು ನಮ್ಮ ಕುಟುಂಬದಲ್ಲಿ ಸ್ವಾಗತ ಹೊಂದುವುದಿಲ್ಲ",Homophobia
ನಟಿ ಅನುಷ್ಕಾ ವಿರುದ್ಧ ಸೋಶಿಯಲ್​ ಮೀಡಿಯಾ ವಾರ್: ಮಗನ ಬೆಂಬಲಕ್ಕೆ ನಿಂತ ತಾಯಿ!,None of the categories
ನಿನ್ನ ಜೀವನದಲ್ಲಿ ನನ್ನ ಲಿಂಗಾಯತ ನಿನಗೆ ತಕ್ಕಂತೆ ಪ್ರಭಾವ ಬೀರುವುದಿಲ್ಲ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಸಮಾಜದ ಹೊಣೆಗಾರರು ಆಗಬೇಕು ಏಕೆಂದರೆ ಅವರು ತಮ್ಮ ಲೈಂಗಿಕತೆಯನ್ನು ಕೇವಲ ತಮ್ಮ ಆತ್ಮೀಯ ದುಃಖಕೆ ಸೀಮಿತ ಮಾಡಲು ಸಮರ್ಥರಾಗಿರುತ್ತಾರೆ.,Homophobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರ ಬಗ್ಗೆ ನನಗೆ ಭಯವಿದೆ, ಅವರು ನಮ್ಮ ಸಮಾಜದ ಸ್ವಾಭಾವಿಕ ಆಚರಣೆಗೆ ವಿರುದ್ಧವಾಗಿದೆ.",Transphobia
ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದರೆ ನೀವು ಸಾಮಾಜಿಕ ಸ್ವೀಕಾರವನ್ನು ಹೊಂದಲು ಅಸಮರ್ಥರಾಗುತ್ತೀರಿ.,Homophobia
ಚೆಂಡು ವಿರೂಪ ಪ್ರಕರಣ: ಆಸೀಸ್ ತ್ರಿವಳಿಗೆ ಸರಣಿಯಿಂದ ಗೇಟ್ ಪಾಸ್,None of the categories
ವೈರಲ್​ ಆಯಿತು ನಟ ರಿಷಿ ಕಪೂರ್​ ಶೇರ್​ ಮಾಡಿದ ರಾಯಲ್​ ವೆಡ್ಡಿಂಗ್​ ವಿಡಿಯೋ!,None of the categories
"ನಾನು ಈ ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಹೊಸ ಲಿಂಗ ಸೂಚಕಗಳನ್ನು ಅನುಸರಿಸುವುದಿಲ್ಲ, ಅದು ಮೂರ್ಖತನ.",Transphobia
ಲಿಂಗಾಯತ ಜೀವನವು ನಿರ್ಮಾಣವಾಗಬೇಕಾದರೆ ಸಮರ್ಥ ನಾಗರಿಕರ ಆಧಾರ ಬೇಕು,None of the categories
ಆಶಿಕ್​ ಬನಾಯಾ...' ಹಾಡಿನಲ್ಲಿ ಹಸಿಬಿಸಿ ದೃಶ್ಯದಲ್ಲಿ ಕಾಣಿಸಿಕೊಂಡಿದ್ದ ತನುಶ್ರೀ ಇವರೇನಾ ನೋಡಿ?,None of the categories
"ಹೋಮೋಸೆಕ್ಸ್ಯುವಲ್ಸ್ ಎಂದರೆ ಅದು ಸಹಜವಾಗಿರುವುದು ಅಲ್ಲ, ಅದು ಅಸಾಧಾರಣ ಹಾಗೂ ಅಸ್ವಾಭಾವಿಕ.",Homophobia
"ನನ್ನ ಮಕ್ಕಳು ಪ್ರತಿಭಾವಂತರು, ಸಹಾಯ ಮಾಡಿ ಪ್ಲೀಸ್​..!",None of the categories
ಕೋಟಿಫ್ ಕಪ್ ಅಂಡರ್-20 ಫುಟ್ಬಾಲ್: ವೆನಿಜುವೆಲಾ ಎದುರು ಡ್ರಾ ಸಾಧಿಸಿದ ಭಾರತ,None of the categories
ಇಂಗ್ಲೆಂಡ್-ಭಾರತ ಟಿ-20: ಬ್ಯಾಟಿಂಗ್​ನಲ್ಲಿ ಅಬ್ಬರಿಸಿದ ಇಂಗ್ಲೆಂಡ್: ಭಾರತಕ್ಕೆ 199 ರನ್ ಟಾರ್ಗೆಟ್,None of the categories
ಅವರು ಸಲಿಂಗಕಾಮಿ ಹೊಂದಿದ್ದರೆ ಅವರನ್ನು ಬೇರೆ ರೀತಿಯಲ್ಲಿ ನೋಡಬೇಕು,Homophobia
ಲಿಂಗಾಯತ ಸಮಾಜದಲ್ಲಿ ನೀನು ಅನಾದರಣೀಯ ವ್ಯಕ್ತಿಯಾಗಿರುವೆ,Transphobia
ನಟಿ ಶ್ರದ್ಧಾ ಕಪೂರ್​ ಸ್ಟೈಲ್​ ಕಾಪಿ ಮಾಡಿ ಟ್ರೋಲ್​ಗೊಳಗಾದ ಆಲಿಯಾ ಭಟ್,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಅಪರಾಧಿಗಳು ಅನ್ನುವಂತೆ ನಿರ್ಭಯಿಗಳು,Homophobia
ಚಿರನಿದ್ರೆಗೆ ಜಾರಿದ ಬ್ರಹ್ಮಾವರದ 'ಬ್ರಹ್ಮಕಮಲ': ಕಂಬನಿ ಮಿಡಿದ ಜಗ್ಗೇಶ್​-ದರ್ಶನ್​,None of the categories
ತಮಿಳುನಾಡಿನಲ್ಲಿ 'ಕಾಲಾ' ಸಿನಿಮಾ ದಾಖಲೆ ಮುರಿದ 'ಸರ್ಕಾರ್​': ರಾಜ್ಯದಲ್ಲೂ ಸಿಕ್ಕಿದ ರಾಜ ಮರ್ಯಾದೆ..!,None of the categories
"ನೀವು ಸಲಿಂಗಕಾಮಿ ಹೊಂದಿದ್ದರೆ, ನೀವು ಸೃಷ್ಟಿಕರ್ತನ ಪ್ರತಿ ಅವಮಾನ ಮಾಡುತ್ತಿದ್ದೀರಿ",Homophobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಯಾವಾಗಲೂ ಅವರ ಹಕ್ಕುಗಳನ್ನು ಹೊಂದಲು ಹೋರಾಡುತ್ತಿದ್ದಾರೆ, ಅದು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಅಸಮತೋಲನೆಯನ್ನು ಹೆಚ್ಚಿಸುತ್ತದೆ.",Transphobia
ಇಂದು ಭಾರತ vs ವಿಂಡೀಸ್ 3ನೇ ಏಕದಿನ: ಗೆಲ್ಲಲೇಬೇಕಾದ ಒತ್ತಡದಲ್ಲಿ ಉಭಯ ತಂಡಗಳು,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ಸಮಾಜದ ಸಾಮರಸ್ಯಕೆ ಬಹಿರಂಗ ಬೇಲಿ ಹಾಕಿದ್ದಾರೆ.,Transphobia
ನನ್ನ ಬೇಟೆಗೆ ನೀವು ಸಲಿಂಗಕಾಮಿ ಹುಡುಗನನ್ನು ಕರೆತರಬಾರದು,Homophobia
ಲಿಂಗಾಯತಿಯ ಜೀವನದಲ್ಲಿ ನನ್ನದು ಗುರುತು ಇರುವುದಿಲ್ಲ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಎಂದಿಗೂ ನಮ್ಮ ಸಂಸ್ಕೃತಿಗೆ ಸರಿಹೊಂದುವುದಿಲ್ಲ,Homophobia
"ಫೇಸ್​ಬುಕ್​, ವಾಟ್ಸ್​ಆ್ಯಪ್​ ಬಳಕೆದಾರರ ಗಮನಕ್ಕೆ: ಈ ಆ್ಯಪ್​ಗಳನ್ನು ಬಳಸಿ ನಿಮ್ಮ ಸಂಪೂರ್ಣ ಮಾಹಿತಿಯನ್ನು ಕದಿಯಲಾಗುತ್ತಿದೆ..!",None of the categories
"IPL 2019: ಯುವಿ, ಗಂಭೀರ್ ಸೇರಿದಂತೆ ಸ್ಟಾರ್ ಆಟಗಾರರು ಅನ್​ಸೋಲ್ಡ್​​?",None of the categories
ಸಲಿಂಗಕಾಮಿ ಆಗುವುದೇ ಆತ್ಮಕ್ಕೆ ಹಾನಿಯನ್ನು ತರುವುದು,Homophobia
ಆ ಲೆಸ್ಬಿಯನ್ ಹುಡುಗಿ ಯಾವುದೇ ಕನಸು ಕಾಣಲು ಅರ್ಹವಿಲ್ಲ,Homophobia
ರಣಜಿ ಟ್ರೋಫಿ: ರೈಲ್ವೇಸ್ ವಿರುದ್ಧ ಗೆಲುವಿನ ಹಾದಿಯಲ್ಲಿ ಕರ್ನಾಟಕ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಮಹಿಳೆಯು ಬೆನ್ನು ತಲುಪಬೇಕು ಎಂದು ನನ್ನ ಮಗಳು ಹೇಳುವುದನ್ನು ನಾನು ಸಹಿಸುವುದಿಲ್ಲ.,Transphobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ನಮ್ಮ ಸಂಸ್ಕೃತಿಯನ್ನು ಕೇಡಿಸುತ್ತಿದ್ದಾರೆ, ಅವರು ನಮ್ಮ ಸಂಸ್ಥಾಪನೆಗಳಿಗೆ ಹೋಗಬಾರದು.",Transphobia
ಲಿಂಗಾಂತರಿಗಳ ಪ್ರೇಮವು ನಮ್ಮನ್ನು ಸೇರುವ ಬೆಳಕು,Transphobia
14ನೇ ಹಾಕಿ ವಿಶ್ವಕಪ್​​​ ಟೂರ್ನಿಗೆ ಕ್ಷಣಗಣನೆ: ಶುಭಾರಂಭದ ನಿರೀಕ್ಷೆಯಲ್ಲಿ ಭಾರತ,None of the categories
ಹೋಮೋಸೆಕ್ಸ್ಯುಯಲ್ಸ್ ಪ್ರೀತಿಯ ಅಸಲಿ ಅರ್ಥವನ್ನು ಅರಿಯಲು ಸಾಧ್ಯವಿಲ್ಲ,Homophobia
ನಾನು ಸಲಿಂಗಕಾಮಿಯಾದರೆ ನನ್ನ ಪತ್ನಿಯು ಸಲಿಂಗಕಾಮಿ ಹೆಂಡತಿ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳಿಗೆ ಔಷಧಿ ತೆಗೆದುಕೊಳ್ಳುವುದು ನೀವು ಮಾಡಬೇಕಾದ ಮೊದಲ ಹೆಜ್ಜೆ.,Homophobia
"ನಾನು ಎಂದಿಗೂ ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರ ಸಮರ್ಥಕನಾಗುವುದಿಲ್ಲ, ಅವರು ನನ್ನ ಸಾಮಾಜಿಕ ಮೌಲ್ಯಗಳನ್ನು ಬಾಧಿಸುತ್ತಾರೆ.",Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರ ಹಕ್ಕುಗಳ ಬಗ್ಗೆ ಮಾತನಾಡುವುದು ಅವಶ್ಯಕವೇ?,Transphobia
ಫಿಫಾ ವಿಶ್ವಕಪ್ ಫುಟ್ಬಾಲ್​ಗೆ ಕ್ಷಣಗಣನೆ: ಇಲ್ಲಿದೆ ನೋಡಿ ಸಂಪೂರ್ಣ ವೇಳಾಪಟ್ಟಿ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ನಮ್ಮ ಧರ್ಮಕ್ಕೆ ಕೆಡುಕು,Homophobia
ದ್ವಿಲಿಂಗಿಗಳು ಅಸಹಜ ಮತ್ತು ಅಸ್ವಾಭಾವಿಕ,Homophobia
"‘ಕೆಜಿಎಫ್ 2’ ಮೊದಲೋ, ‘ಕಿರಾತಕ’ ಮೊದಲೋ? ಈ ಬಗ್ಗೆ ಯಶ್​ ಹೇಳೋದು ಹೀಗೆ",None of the categories
ನಿಮ್ಮ ಲೆಸ್ಬಿಯನ್ ಸಂಬಂಧ ನಿಮ್ಮ ಜೀವನಕ್ಕೆ ಹಾನಿಕರವಾಗುವುದು!,Homophobia
"ಅವಳು ಲೆಸ್ಬಿಯನ್ ಆಗಿದ್ದಾರೆ, ಅದು ಅವಳನ್ನು ಸಹಜ ವ್ಯಕ್ತಿಯನ್ನಾಗಿ ಮಾಡುವುದಿಲ್ಲ.",Homophobia
"ನಾನು ನನ್ನ ಮಗಳಿಗೆ ಯಾವುದೇ ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಅನ್ನು ಮಾಡಲು ಬಿಡುವುದಿಲ್ಲ, ಅದು ಅವಳಿಗೆ ಹಾನಿಯಾಗುವುದು.",Transphobia
ಲೆಸ್ಬಿಯನ್ನರು ಸಾಮಾಜಿಕ ಸ್ವೀಕಾರತೆಯನ್ನು ಪಡೆಯಲು ಯೋಗ್ಯರಲ್ಲ.,Homophobia
ಸ್ಯಾಂಡಲ್​ವುಡ್​ ಸಿಂಡ್ರೆಲ್ಲಾ ಇಸ್​ ಬ್ಯಾಕ್​: 'ಆದಿ ಲಕ್ಷಿ ಪುರಾಣ'ದಲ್ಲಿ ನಯನ ಮನೋಹರಿ ರಾಧಿಕಾ ಪಂಡಿತ್,None of the categories
ಸ್ಯಾಂಡಲ್​ವುಡ್​ನಲ್ಲಿ ಮತ್ತೊಂದು #MeToo ಆರೋಪ: ಯುವತಿಯ ಬೆಂಬಲಕ್ಕೆ ನಿಂತ ಶ್ರುತಿ ಹರಿಹರನ್,None of the categories
ಶಾರುಖ್​ ಹಾಗೂ ಮಹೇಶ್​ ಬಾಬು ಇಬ್ಬರಿಗೂ ಇರುವ ಒಬ್ಬರೇ ಸ್ಟಾರ್​ ಅಭಿಮಾನಿ ಯಾರು ಗೊತ್ತಾ?,None of the categories
ಪೊಲೀಸರ ಕರ್ತವ್ಯಕ್ಕೆ ಅಡ್ಡಿಪಡಿಸಿದ್ದಕ್ಕೆ ದುನಿಯಾ ವಿಜಯ್​ ತಮಿಳುನಾಡಿನಲ್ಲಿ ಬಂಧನ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಾಮಾಜಿಕ ನ್ಯಾಯವನ್ನು ಮರುಹುಟ್ಟುಗೊಳಿಸುವ ಪ್ರಯತ್ನದಲ್ಲಿ ಅವರು ನಮ್ಮ ಸಮಾಜವನ್ನು ಹೀನಾಯಮಾಡುತ್ತಿದ್ದಾರೆ.,Transphobia
ಚಂದನವನದ ಮೋಸ್ಟ್​ ಡಿಸೈರಬಲ್​ ಜೋಡಿ ಯಾರು ಗೊತ್ತಾ?,None of the categories
ಡಿಸೆಂಬರ್​2ಕ್ಕೆ ಪ್ರಿಯಾಂಕಾ-ನಿಕ್​ ಮದುವೆ: ಜೋಡಿಯ ಭೇಟಿಗೆ ಅಭಿಮಾನಿಗಳಿಗೆ ಸಿಗಲಿದೆ ಎರಡು ಗಂಟೆ ಅವಕಾಶ..!,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ತಮ್ಮ ದೃಷ್ಟಿಯಲ್ಲಿ ಭಾಗ್ಯವಂತರೆಂದು ಭಾವಿಸುತ್ತಾರೆ,None of the categories
ಸಲಿಂಗಕಾಮಿ ಜನರು ಸಮಾಜದಲ್ಲಿ ಸ್ವೀಕಾರ ಪಡೆಯಬೇಕಾಗಿಲ್ಲ,Homophobia
ಭಾರತ 112/5: ಗೆಲುವಿಗೆ ಬೇಕು 175 ರನ್: ಪಂತ್-ವಿಹಾರಿ ಕೈಯಲ್ಲಿ 2ನೇ ಟೆಸ್ಟ್​​,None of the categories
ಆ ಸಲಿಂಗಕಾಮಿ ಹುಡುಗ ನಮ್ಮ ಹುಡುಗನೊಂದಿಗೆ ಆಟವಾಡಬಹುದೆಂದು ನಿಮ್ಮನ್ನು ಹೇಗೆ ನಂಬಬಹುದು?,Homophobia
ಕ್ರಿಸ್ಮಸ್ ಆಚರಿಸಿದ್ದೇ ತಪ್ಪಾ..? ಕ್ರಿಕೆಟಿಗ ಮೊಹಮ್ಮದ್ ಕೈಫ್ ವಿರುದ್ಧ ಟೀಕೆಗಳ ಸುರಿಮಳೆ,None of the categories
ವೈರಲ್​ ಆಯಿತು ಬಿಗ್​ಬಾಸ್​ ಮೊನಾಲಿಸಾ ಅವರ ವಿಡಿಯೋ!,None of the categories
ಟಗರು' ಸಿನಿಮಾ ನೋಡಿ ಫುಲ್​ ಖುಷ್​ ಆದ ರಾಮ್​ಗೋಪಾಲ್​ ವರ್ಮಾ: ಮತ್ತೆ ಒಂದಾಗಲಿದೆಯಾ 'ಕಿಲ್ಲಿಂಗ್​ ವೀರಪ್ಪನ್'​ ಸಿನಿಮಾದ ಜೋಡಿ,None of the categories
ಸಲಿಂಗಕಾಮಿಯಾಗುವುದು ಏಕೆ ಆಗುವುದು? ಅದು ಸಹಜವಾಗಿರುವುದೇಕೆ ಅಲ್ಲ?,Homophobia
33ನೇ ವಸಂತಕ್ಕೆ ಕಾಲಿಟ್ಟ 'ರಾಕಿಂಗ್​' ಸ್ಟಾರ್​ ಯಶ್​; ಪರಭಾಷಿಗರಿಂದಲೂ ಶುಭಾಶಯಗಳ ಸುರಿಮಳೆ!,None of the categories
